price,total_square,rooms,floor
25990000,62.0,2,8
27403350,64.86,2,46
19460228,50.61,1,21
14000000,50.6,2,3
28900000,120.0,3,11
9500000,35.2,1,4
7500000,33.0,1,1
18999000,39.3,1,4
27085000,54.0,1,3
15889384,67.2,3,21
6300000,33.6,1,3
9100000,33.0,1,2
20602040,42.0,1,13
10800000,60.5,2,17
9857024,51.2,2,2
37000000,94.5,3,33
385470000,856.0,8,3
2450000,14.0,1,1
14000000,76.0,2,14
47257533,96.45,3,24
65000000,91.0,3,40
24700000,100.0,4,2
15800000,57.3,3,4
30200000,89.0,2,5
100000000,220.0,3,17
14894978,60.0,3,3
7539620,34.0,1,6
12500000,46.0,2,7
14800000,53.8,2,17
10700000,39.0,1,10
18299000,76.4,3,1
41693940,111.78,3,7
13400000,34.0,1,26
12800000,42.4,2,1
12300000,85.0,3,4
7900000,21.2,1,7
7200000,39.1,1,3
19368195,41.0,1,15
14100000,41.6,1,10
8050000,49.0,2,3
12650000,52.0,2,3
7150000,28.0,1,7
12000000,26.7,1,5
10952550,31.0,1,9
20444812,46.0,1,7
12059820,67.5,2,23
36000000,92.2,3,18
7450000,38.2,1,7
15100000,57.3,2,2
8500000,46.0,2,2
20452468,67.0,2,34
12990000,64.0,2,15
35000000,101.8,3,3
11400000,58.5,2,2
17000000,52.9,3,1
17600000,62.5,2,9
26300000,46.1,1,9
12500000,44.8,2,2
25490000,66.1,2,4
11290000,53.0,2,6
18500000,31.4,1,3
8600000,52.4,2,5
15400000,67.0,2,13
6035000,23.8,1,9
18500000,59.0,3,8
7484493,27.74,1,17
60469600,120.0,4,2
20030550,61.5,2,9
12000000,45.0,2,13
19500000,56.2,3,10
69000000,153.0,4,21
65000000,100.0,3,40
7502836,24.0,1,3
11750000,37.0,1,11
29900000,65.4,2,3
12500000,80.0,3,1
40561804,94.0,3,6
21500000,90.3,4,3
9000000,52.3,2,8
4700000,19.0,1,2
18499999,27.1,1,10
7500000,45.0,1,7
4350000,22.6,1,6
30489200,84.8,3,1
18000000,60.0,2,3
14000000,65.0,2,9
10401960,50.99,1,17
23829324,88.6,3,3
14165754,39.7,1,36
43312854,72.4,2,24
19600000,53.5,2,13
4500000,17.0,1,1
19220000,41.05,1,14
7400000,42.5,1,4
50300000,108.8,3,5
48000000,110.0,3,9
56841698,123.88,1,11
18979346,58.8,2,16
7700000,32.0,1,2
9800000,36.9,2,7
15428271,64.0,4,12
6999000,42.0,2,2
23700564,65.0,2,3
7653139,24.0,1,12
13990000,61.0,2,2
19750000,74.0,3,7
7199000,29.2,1,11
41249504,66.79,3,8
37014676,82.0,3,2
18300000,86.2,3,7
62000000,88.4,3,14
6550000,39.0,1,14
4990000,30.0,1,5
11500000,47.7,2,6
67000000,110.0,3,13
14000000,38.7,2,3
10700000,44.0,2,4
45900000,92.0,2,14
8990000,54.0,1,7
21000000,37.2,1,3
11500000,41.0,2,5
7990000,31.5,1,5
9124140,22.0,1,11
10900000,61.3,2,6
17650000,35.3,1,16
10800000,62.9,2,3
9500000,76.26,3,4
7400000,32.8,1,5
15550000,68.9,3,2
18000000,65.0,3,5
61500000,120.0,4,4
8300000,40.1,1,11
8400000,30.5,1,2
17143234,55.7,2,15
7500000,33.0,1,2
8300000,34.4,1,2
10990000,37.0,1,12
9500000,64.0,2,8
9292204,54.3,2,1
31129010,92.88,3,9
34337980,89.89,3,8
45789840,112.23,3,3
17191824,79.99,4,17
10127700,27.0,1,19
14800000,54.0,2,2
6350000,43.0,1,10
23999999,40.8,1,3
66516560,160.0,4,4
47000000,89.8,4,5
8700000,34.6,1,3
35738580,63.4,2,43
19900000,64.0,2,4
28000000,55.45,2,3
11300000,46.1,1,2
10000000,18.9,1,2
11100000,38.4,1,7
12500000,47.0,1,22
15400000,37.8,1,2
29844000,82.9,3,6
18900000,64.7,2,6
8900000,54.9,2,4
29000000,90.0,2,20
34000000,82.3,2,4
12038748,49.8,2,10
6200000,35.7,1,11
5050000,30.0,1,1
12200000,60.0,3,6
13000000,57.9,2,21
12090000,40.0,1,12
30733450,86.5,3,10
350000000,300.0,5,28
39720000,77.79,4,13
24650000,71.2,3,5
28673932,47.0,1,21
136000000,130.0,2,1
22000000,57.6,2,15
36304800,84.0,2,24
6520000,36.9,1,6
12500000,57.6,2,2
14350000,45.0,2,5
6664106,36.94,2,18
25122000,79.0,3,24
188099100,153.3,4,6
15870620,51.0,2,2
16945062,40.1,1,10
73563000,79.1,1,3
23538070,82.0,3,3
5300000,33.3,1,14
11000000,60.0,3,5
8150000,39.0,1,2
345386000,292.7,7,13
5300000,44.1,2,2
120000000,131.0,4,4
15990000,75.5,3,22
14356350,27.45,1,6
19350000,72.5,2,21
6700000,37.0,1,13
4231161,26.48,1,19
7372093,38.08,1,4
55000000,136.2,3,8
13500000,45.8,2,3
11200000,58.5,2,2
40896396,79.0,2,3
24266000,44.0,1,8
11790000,37.8,1,20
29918273,47.0,1,18
17900000,38.0,1,8
13500000,91.5,3,1
29900000,67.5,3,28
9258836,34.96,1,12
22632008,63.0,2,7
35000000,76.5,2,17
115000000,97.26,2,3
18995964,79.0,3,22
64117839,91.61,4,12
12000000,53.5,2,16
74491992,119.0,3,7
17259200,54.0,2,25
19419214,75.0,3,12
8600000,55.3,2,17
21343500,52.7,1,2
20990000,44.02,1,18
11700000,39.0,1,2
11389111,31.85,1,13
7450000,40.0,1,3
13799000,57.4,2,6
32000000,68.0,3,12
14000000,38.2,1,9
17030580,60.2,2,13
9297000,46.6,1,10
5500000,42.2,2,2
13750000,33.0,1,6
20385489,69.2,2,5
4900000,32.0,1,5
17300000,73.6,3,2
8523248,26.5,1,24
14000000,41.0,1,15
25900000,70.0,2,14
12500000,46.1,2,11
7288512,56.54,2,6
7900000,37.5,1,5
90000000,117.6,4,3
20085488,84.0,3,8
6700000,48.0,2,2
16900000,49.8,2,13
28150000,74.0,3,9
9900000,38.8,1,12
80000000,83.0,2,19
9450000,71.7,4,8
17815200,57.1,2,24
16451180,45.0,2,17
7044307,21.8,1,4
28700000,81.7,3,8
45314600,99.0,3,45
14000000,51.0,3,7
21620060,61.9,2,23
21800000,76.3,3,8
17250000,63.0,2,3
15298063,61.0,3,8
13100000,41.4,2,5
16600000,58.5,2,25
38000000,106.4,3,12
7920031,23.7,1,10
6200000,34.0,1,5
50000000,103.0,4,15
6490000,27.0,1,9
15000000,38.3,1,10
23250000,129.1,3,15
60445000,109.9,2,2
19500000,75.1,3,8
18499000,75.0,2,11
10000000,45.0,2,6
17373314,75.0,3,5
18790000,57.8,2,10
5300000,23.0,1,5
13430000,72.0,2,3
67443656,132.0,4,9
9444418,42.0,1,6
42957041,81.9,2,5
18754450,55.9,2,16
120000000,155.0,4,3
31500000,89.0,2,4
181408800,332.0,6,8
25500000,51.0,1,10
14300000,64.5,2,16
64200000,214.0,4,2
9800000,35.1,1,10
6008335,27.44,1,14
19231678,58.0,2,13
11990000,45.0,2,5
6250000,27.7,1,14
15300000,59.0,3,2
21786618,62.79,2,2
13176700,39.0,1,22
17900000,76.7,3,12
4033070,21.4,1,13
8099000,32.8,1,5
9400000,75.6,3,2
7650000,35.0,1,1
13500000,34.8,1,6
37734111,78.1,2,7
10500000,32.5,1,6
9500000,39.0,1,2
119000000,375.0,6,4
21172000,52.93,3,15
16432200,53.7,2,25
133325500,242.41,5,1
21000000,82.0,2,12
15200000,54.5,2,22
14800000,61.7,3,3
17400000,63.7,3,3
34488020,95.5,3,22
13290000,64.0,3,4
21950000,56.8,2,11
13931843,46.0,2,19
9400000,42.8,1,14
28500000,67.0,2,17
13279900,41.0,1,3
121714200,151.0,3,8
19940000,57.1,2,24
14123944,45.0,2,10
9954906,53.5,2,5
21200400,60.0,2,27
14800000,38.5,1,3
38740812,77.7,2,15
43500000,79.3,2,3
57000000,159.0,4,19
14300000,51.0,2,11
57776880,95.2,3,4
9300000,56.7,2,10
20350000,49.0,2,19
18900000,54.0,2,20
18900000,54.6,2,19
38500000,74.0,2,2
9000000,64.0,2,12
89000000,132.7,4,7
17990000,71.0,4,5
8861529,32.0,1,9
34672474,98.3,4,7
27000000,104.4,3,13
10950000,39.6,1,17
28385016,45.0,1,22
29960468,73.0,3,44
22500000,78.2,3,11
14922344,61.0,3,11
10000000,38.1,1,2
49080000,66.5,3,17
28500000,75.0,3,7
6499000,28.1,1,8
14484843,70.5,2,6
7246512,36.0,1,6
23400000,68.6,2,8
15900000,88.6,5,1
134100000,159.0,3,8
21800000,38.2,1,2
11684459,45.1,1,4
15500000,59.0,3,5
27350000,64.6,2,5
17500000,100.5,3,4
13072533,69.0,3,6
5200000,23.0,1,14
10800000,38.0,2,2
30250000,99.8,2,9
32000000,70.9,2,6
14400000,81.3,3,9
29847434,65.0,3,12
9500000,37.5,1,2
7263575,54.2,2,2
15500000,63.0,3,11
14257530,44.1,1,8
18500000,86.7,2,1
3150000,14.0,1,4
14500000,65.0,2,6
11000000,38.2,1,11
9408475,50.75,2,8
43312192,82.8,2,21
12700000,27.3,1,3
14500000,62.5,3,4
6838225,26.0,1,10
25500000,71.0,3,5
12300000,40.0,2,2
4599999,30.4,1,4
19290000,83.0,3,3
14500000,38.0,1,4
9700000,64.0,2,11
2990000,10.0,1,1
68000000,126.0,4,2
33000000,64.1,3,2
110000000,160.0,3,4
11800000,61.3,2,16
11750000,45.2,2,4
140000000,198.3,3,2
12450000,62.9,2,1
6300000,40.0,1,11
12199999,42.0,1,18
19810560,42.88,1,5
5500000,32.2,1,3
6000000,44.0,2,2
13500000,52.5,2,5
13700000,51.5,2,9
12500000,38.0,1,11
12766460,68.6,2,17
16300000,75.0,3,10
12707677,52.0,2,8
50189768,120.0,5,5
6261526,44.8,2,2
20400000,77.6,3,7
26200000,72.4,3,16
17890000,56.7,2,10
12946500,68.5,2,7
64000000,128.0,3,17
105559146,166.2,4,20
10965196,40.0,2,5
6900000,41.0,2,5
37111370,70.3,2,4
10918800,32.0,1,3
13000000,37.2,2,6
29900000,82.5,2,24
55000000,167.0,3,7
43100000,110.0,3,8
20005920,42.0,1,4
8450000,54.3,2,1
8800000,37.5,1,1
39545471,64.6,1,2
38257575,70.6,3,9
18064650,73.0,2,5
11300000,56.4,2,10
8800000,50.7,3,2
31797500,55.0,2,3
16000000,38.0,1,17
27000000,107.44,4,2
15499000,64.0,2,15
23999999,55.5,2,10
20900000,95.7,3,3
13348240,40.0,1,8
8490000,34.1,1,1
13500000,50.2,2,8
6100000,35.8,1,14
11900000,41.0,1,9
10000000,43.0,2,2
6990000,21.4,1,8
12990000,48.2,2,4
12700000,40.0,2,10
7200000,37.6,1,2
26700000,46.6,2,4
6850000,38.7,1,2
47533848,118.0,4,13
21413000,43.7,1,28
21408640,70.4,3,14
95990000,119.2,3,3
60000000,106.0,4,4
49500000,128.0,3,9
29980000,53.4,1,4
10549500,27.0,1,11
13990000,54.2,3,7
13900000,67.9,2,5
14000000,85.1,3,2
16450000,39.7,1,23
10028010,24.0,1,10
11130407,40.3,2,13
17199490,53.9,2,27
25631920,40.1,1,15
7052600,39.4,1,21
22500000,72.0,3,7
4650000,24.8,1,2
14000000,79.9,3,14
37006580,63.4,2,30
18116000,129.4,5,19
33000000,50.0,2,10
50000000,100.0,3,7
13800000,64.0,2,14
27900000,58.0,2,24
14608624,50.0,2,7
13200000,93.0,2,6
45990000,90.0,3,6
10930230,67.6,2,2
20000000,86.0,3,11
49990000,111.0,3,7
39305240,68.0,2,6
4950000,16.5,1,1
13300000,50.1,2,22
16300000,73.9,3,9
50749999,77.85,2,15
11000000,56.6,2,6
31500000,48.0,2,8
6160974,35.6,1,9
73000000,92.0,3,19
11089000,21.0,1,22
23900000,69.0,2,11
13300000,38.0,2,1
16804812,41.09,1,18
13000000,67.0,2,8
95000000,146.0,4,3
12100931,34.7,1,15
26737171,86.2,3,28
9000000,30.6,1,4
9800000,63.3,3,6
8879535,25.0,1,6
21764359,65.3,2,14
17242288,82.7,3,12
8200000,42.9,2,8
115000000,110.79,3,4
11000000,24.6,1,8
36270000,66.22,3,19
12500000,38.0,1,13
17900000,46.0,2,14
6300000,23.1,1,14
13200000,59.6,3,8
38000000,61.0,2,4
19500000,58.3,2,5
13800000,29.0,1,16
12800000,52.0,2,11
16096200,69.5,2,3
30936620,74.6,2,38
10936052,35.9,1,12
13800000,58.5,2,21
24700000,68.9,1,4
16300000,75.0,3,13
21700000,92.0,3,7
20798277,71.5,3,25
12800000,61.5,3,9
13000000,57.0,3,6
24501432,65.0,2,18
6550000,33.6,1,19
13565202,53.0,2,2
46000000,73.0,2,10
17335083,72.12,2,22
10700000,60.0,2,8
14188393,48.2,2,14
33000000,105.7,3,5
16000000,67.1,3,4
32692930,71.91,2,41
90704400,103.0,2,2
11700000,41.0,2,4
28000000,89.6,3,1
20000000,84.9,3,2
9264375,41.5,1,16
9759506,40.2,2,6
17000000,72.0,2,23
15100000,80.6,3,11
13856366,45.0,2,6
10990000,36.0,1,7
18586680,61.0,2,19
15200000,40.0,1,9
12900000,45.0,2,2
26000000,82.0,3,29
8700000,58.0,2,2
11683606,37.0,2,16
12500000,45.0,2,1
7612700,24.0,1,5
11915750,39.0,1,2
13566033,58.8,3,13
10650000,34.1,1,1
2600000,10.0,1,1
62281421,81.9,2,9
21900000,106.0,3,3
18350000,62.4,4,3
16500000,55.8,3,12
23000000,54.4,3,5
58172940,123.0,4,42
9750000,35.1,1,6
19415000,78.5,3,5
43678647,81.3,3,11
27343950,64.95,2,45
15500000,36.6,1,20
4800000,17.5,1,2
19550000,34.84,1,24
6399000,37.0,1,3
11482341,36.0,2,10
6356795,32.8,1,2
145000000,195.0,4,13
8150000,36.6,1,5
7000000,36.2,1,5
24500000,53.6,3,6
8524399,43.2,1,20
7200000,24.9,1,4
13900000,35.6,1,5
14990000,65.0,2,15
12900000,36.8,2,5
75000000,127.1,3,26
76000000,120.0,2,19
46810000,98.0,3,13
11000000,38.0,1,15
14500000,72.0,4,8
56500000,75.0,3,20
11090841,46.0,2,13
49000000,88.4,3,15
15125890,38.0,2,22
9700000,45.9,1,9
17700000,54.0,2,9
8300000,46.8,2,3
42990000,105.0,3,18
53500000,126.6,4,3
10337640,28.0,1,18
13500000,66.0,2,3
9950000,69.9,2,25
35807200,81.38,2,30
13400000,37.1,2,1
43000000,108.0,4,6
25700000,84.0,3,2
30603979,69.33,3,30
15650000,39.3,1,6
11900000,51.0,2,5
26500000,110.3,4,4
68000000,102.8,3,3
25500000,47.0,2,9
16994799,56.5,3,2
5830000,13.4,1,4
27000000,75.0,1,6
20707860,42.6,2,17
9490000,33.0,1,9
8590679,51.76,3,5
14900000,58.9,3,5
15800000,53.0,2,2
13500000,54.0,2,5
11500000,44.6,2,13
13900000,49.0,1,15
13500000,82.5,3,8
16936070,98.5,3,6
9300000,32.0,1,4
25000000,48.8,1,19
9680000,47.6,2,11
10500000,40.0,1,16
5500000,27.8,1,9
6400000,28.6,1,4
12000000,60.0,2,10
11500000,38.9,2,7
22950000,68.9,2,3
13550000,35.7,1,5
16100000,70.0,3,9
12296128,52.1,2,17
10819913,47.5,1,19
9500000,36.5,1,5
9300000,55.5,2,14
15500000,36.0,1,12
14500000,47.4,2,8
30195260,47.8,1,18
16000000,55.4,2,8
9600000,59.0,2,10
12934960,65.4,2,14
5050000,18.5,1,1
18000000,54.0,2,4
11980000,52.7,2,9
12800000,90.0,3,11
8905485,41.5,1,8
60500000,161.0,4,10
15700000,61.3,2,5
13900000,54.0,2,16
200000000,173.1,4,3
10399000,63.0,2,6
14274438,39.0,1,35
8777000,68.0,3,4
129000000,628.0,6,30
28767916,69.0,2,3
20500000,59.0,2,2
20000000,93.0,3,6
14800000,52.0,2,3
8000000,36.6,1,8
16300000,60.0,2,18
16200000,83.0,3,20
43990000,75.0,3,11
16000000,90.0,3,5
11579750,50.9,2,9
8300000,51.9,2,9
15000000,46.0,2,2
9700000,46.0,2,7
7500000,43.0,2,3
17903728,55.4,2,2
9121635,37.1,1,18
6500000,23.5,1,12
19999000,81.0,2,30
22500000,100.0,3,2
36500000,68.7,2,41
13188199,58.8,3,7
13100000,45.2,2,8
17700000,31.2,1,5
13750000,38.0,1,3
7146282,21.0,1,9
7500000,48.0,2,8
15700000,40.9,1,8
117138300,183.0,5,5
9350000,61.0,3,2
8500000,44.0,1,17
23300000,43.5,2,25
8329954,31.06,1,15
10000000,34.6,1,12
4100000,30.8,1,5
32670448,94.0,4,17
9350000,33.3,1,3
9200000,68.5,3,3
9841346,58.0,2,7
8042999,65.4,3,2
6695000,31.0,1,12
54640399,90.96,3,4
9300000,73.0,3,5
60000000,100.0,4,2
29823006,74.81,3,26
20500000,35.0,1,5
31500000,40.0,1,6
6700000,30.0,1,2
7000000,43.0,2,4
13500000,63.1,3,8
13600000,78.0,3,4
30160000,102.0,5,2
35700000,106.0,4,4
6000000,42.0,1,2
7750000,37.0,1,7
10000000,74.0,4,8
18500000,93.6,3,1
17401200,85.3,1,1
16000000,62.0,2,2
21720000,43.25,1,16
15500000,58.6,3,2
7900000,59.0,2,2
7387547,57.33,3,6
17000000,43.2,1,7
15150000,43.8,2,22
7500000,35.5,1,5
90000000,92.8,3,3
8500000,44.7,1,19
8750000,38.0,1,7
8460541,27.8,1,4
9621408,24.4,1,20
27000000,50.0,2,6
6650000,11.1,1,1
11200000,40.5,2,5
26000000,60.0,3,3
16580000,54.1,2,7
28848625,53.3,1,6
12000000,44.0,2,4
23015330,80.6,3,27
13771806,64.4,2,15
51340000,67.0,2,28
75000000,165.0,4,9
13765698,53.8,2,13
45633000,110.2,3,20
35500000,80.0,4,3
5990000,44.8,2,1
39900000,119.0,4,16
14375890,42.0,2,8
33570450,82.89,3,16
13990000,58.7,3,3
5100000,42.1,2,4
16619528,42.4,1,18
13250000,83.8,3,13
65000000,111.3,3,11
13100000,61.1,2,10
24000000,74.0,3,17
13000000,33.1,1,8
79900000,114.8,4,23
11162500,47.0,2,22
16000000,75.0,3,4
104959400,102.7,2,4
14800000,39.4,1,10
12800000,42.0,2,8
29900000,54.0,2,13
18500000,58.5,2,13
15353038,67.8,2,14
5400000,31.4,1,3
10950000,58.0,2,11
10896602,33.0,1,25
6599999,13.1,1,3
118145610,171.3,4,14
57284866,137.0,4,26
18500000,105.0,3,8
37020883,70.98,2,16
44514456,77.1,2,34
12000000,49.8,1,18
46650000,87.0,3,4
11000000,66.2,2,4
11243640,26.0,1,24
19797548,75.2,3,12
11242252,36.0,1,12
21400000,75.0,3,1
60000000,94.3,3,8
72100000,123.3,3,5
13470000,53.3,2,13
7900000,35.7,2,2
35000000,95.2,3,4
22500000,57.5,2,9
6950000,27.0,1,7
9773412,25.0,1,17
13000000,53.0,2,11
22500000,41.0,2,3
6000000,39.5,1,4
10260250,45.5,2,15
13500000,35.0,1,18
12600000,49.0,2,2
7200000,40.0,1,11
12990000,43.0,1,6
19572068,62.0,2,2
10300000,62.0,3,12
21000000,71.1,3,1
11800000,38.3,2,4
14349900,46.0,2,2
14000000,60.4,2,10
12200000,45.1,2,2
7479656,30.7,1,6
7200000,36.0,1,1
14950000,53.0,2,13
14900000,44.0,2,14
8180074,24.37,1,7
37410000,67.4,3,21
7300000,43.0,3,1
20900000,55.5,3,3
42515737,81.14,3,6
14900000,73.0,3,5
14990000,74.7,3,2
105000000,135.0,4,16
182000000,200.0,4,4
160000000,235.4,5,6
10000000,36.0,1,5
59000000,166.0,5,2
13976520,70.6,2,14
5890000,39.9,1,11
13700000,41.0,2,16
10300000,79.0,2,2
8500000,40.0,1,4
13000000,36.2,1,7
11000000,64.0,2,8
18300000,76.6,3,20
18800000,46.0,2,3
14700000,51.5,2,3
27000000,72.0,2,6
28227111,44.7,1,11
8619663,23.0,1,14
11900000,65.2,3,2
14200000,41.0,3,3
11300000,54.0,2,3
34014368,61.0,2,26
18300000,49.3,1,5
13800000,55.6,3,2
67000000,94.0,2,10
15800000,54.0,2,24
8000000,41.1,1,4
13750000,62.5,2,8
23790648,78.6,3,16
9900000,65.0,3,14
12800000,35.3,1,9
63900000,160.0,4,15
16006112,72.4,4,4
9500000,50.0,2,2
12044224,61.4,2,6
14880000,61.4,2,10
19300000,52.0,2,7
19550000,105.0,4,17
8374873,24.37,1,11
18600000,53.4,2,30
10787219,87.4,2,4
45000000,90.7,3,4
9950000,45.7,2,4
18000000,56.4,2,8
15000000,45.2,2,5
17851020,56.1,2,20
4350000,12.0,1,1
4550000,21.6,1,15
10900000,34.9,1,2
3010560,23.52,1,5
20832000,74.0,3,4
128593100,191.93,4,13
7500000,28.1,1,13
50000000,96.0,2,4
13200000,43.6,2,5
14893297,56.1,2,8
7150000,44.8,1,14
22500000,60.0,2,8
17094924,63.0,2,5
14405566,61.2,3,26
14300000,37.9,1,2
13900000,48.3,1,7
17663304,42.7,1,11
18300000,51.0,2,19
11000000,36.0,2,2
12700000,38.0,1,7
11990000,45.3,2,8
16000000,91.0,3,6
13000000,65.0,2,8
30000000,119.0,5,4
28400000,121.7,3,3
13750000,40.0,2,3
38000000,76.0,2,15
19543484,67.4,2,6
46990000,110.0,4,4
12300000,50.0,2,5
13200000,36.0,1,11
23400000,101.2,3,20
12800000,40.0,2,11
18800000,77.5,3,12
16100000,57.0,2,20
14520000,72.6,1,24
15027818,71.7,3,8
18600000,75.0,3,6
6501695,18.0,1,4
8300000,55.0,2,17
16563140,104.83,3,13
11390000,81.0,3,13
11900000,43.5,1,1
12300000,45.0,2,4
8500000,40.0,1,22
17488000,67.0,3,6
6600000,41.0,1,15
8900000,31.5,1,1
6500000,30.0,1,7
9500000,57.6,3,5
8300000,50.0,2,6
11500000,45.4,2,5
4950000,29.9,1,2
70000000,129.5,4,1
18200000,56.0,3,5
42074000,77.0,2,22
23700000,71.5,3,2
11421550,56.5,2,9
19600000,102.0,3,7
16960000,63.3,3,2
16000000,60.0,3,7
7800000,38.3,2,1
5150000,14.3,1,2
30900000,79.4,3,28
30700000,27.0,1,4
6650000,40.33,1,13
12270885,40.0,2,8
18940000,73.8,3,2
7700000,40.0,1,1
5350000,26.0,1,8
9500000,51.5,1,17
5950000,37.0,1,15
18685440,57.6,2,13
7980000,30.0,1,13
22403440,77.0,2,21
41000000,105.4,3,24
5603398,21.64,1,4
24200000,65.0,2,11
13400000,46.0,2,4
23500000,73.9,3,5
25900000,74.0,2,9
29900000,103.0,4,11
47190000,97.5,4,17
12500000,44.0,1,7
32000000,84.5,2,8
18986959,104.0,4,16
13490000,40.6,1,9
15300000,52.0,2,11
16500000,39.4,1,15
8292345,23.0,1,13
12000000,36.1,1,14
14500000,65.0,3,5
19139568,56.0,2,33
49250000,117.1,3,2
17500000,104.0,3,19
9500000,35.0,1,8
16600000,74.0,3,6
52001586,119.8,3,15
31500000,98.0,2,11
7600000,45.1,1,11
27999000,82.0,4,1
10450000,56.0,2,4
15650548,40.1,1,28
9600000,30.3,1,3
17500000,62.0,3,1
12950000,39.5,1,11
16494975,52.5,2,17
8556565,59.5,2,1
8999000,43.7,3,5
9900000,32.0,1,7
16743201,74.0,3,8
14350000,28.5,1,8
11000000,45.8,2,11
15000000,65.0,3,1
20880000,43.0,1,20
13134434,62.89,3,13
55000000,105.0,4,2
166351890,152.28,3,15
22100000,80.0,3,2
18590000,61.0,2,3
155000000,146.0,4,6
49906759,77.4,2,12
3700000,13.0,1,1
9535793,33.2,1,13
13573221,40.6,1,4
12500000,46.0,2,1
64373400,102.18,3,9
7250000,43.0,2,1
7315824,20.4,1,25
12500000,43.0,2,35
17300000,69.0,2,3
5400000,22.3,1,10
27863577,63.63,2,17
26000000,75.5,3,21
23270247,71.5,2,2
43592500,47.02,1,6
12200000,37.9,2,3
5073049,37.14,1,9
19700000,80.0,3,5
11876457,51.0,2,11
21800000,81.0,3,22
44500000,95.5,3,5
7300000,54.4,2,12
8527000,42.8,1,3
15900000,65.8,3,8
12700000,51.0,2,7
10390000,45.0,1,20
19143344,79.0,3,33
12900000,64.0,2,9
15000000,81.0,3,3
15055883,55.1,2,8
30000000,89.7,2,3
9300000,66.5,2,2
45000000,140.0,4,13
5060000,33.0,1,5
12500000,42.0,2,5
5400000,34.4,1,2
32800000,116.7,3,5
10404316,42.0,2,20
14727759,58.6,2,14
9413363,34.99,1,20
20700000,77.4,3,3
28990000,54.2,2,3
33271545,56.66,2,9
11400000,35.8,1,12
8990000,33.8,1,5
9345000,59.5,2,8
104333917,153.6,5,22
28500000,62.2,1,3
20574546,57.76,1,4
14000000,97.0,3,6
20513912,65.0,2,4
27000000,100.0,4,2
24000000,70.0,2,6
16900000,63.4,3,6
78000000,140.0,4,8
18325921,64.2,2,5
125000000,149.0,4,2
21436800,69.6,2,14
12152920,33.0,1,12
15000000,82.0,3,17
2900000,20.2,1,1
8500000,36.5,1,1
56053633,103.2,3,16
8160907,23.4,1,9
16500000,59.0,3,3
15900000,90.6,3,17
9500000,52.0,2,14
7200000,28.4,1,17
15601373,63.03,3,24
52000000,177.0,4,5
17900000,79.8,3,6
14500000,53.0,2,9
12500000,53.6,2,6
9100000,50.8,3,4
4600000,23.6,1,6
21950000,65.0,2,10
46860000,97.03,4,16
68330648,160.0,6,6
19600000,58.6,2,4
9709370,36.0,1,22
23114479,69.74,3,5
10900000,46.0,2,2
15300000,64.0,3,2
12500000,64.7,2,3
18800000,59.0,2,8
164000000,276.0,4,18
23000000,78.3,3,2
3950000,30.6,1,3
22561632,58.57,2,29
10790000,40.0,1,2
14720000,64.0,2,9
40999999,110.0,3,4
15694505,40.0,1,13
7000000,42.8,2,4
7811010,22.2,1,16
8100000,36.6,1,13
45000000,94.0,4,4
12000000,40.5,1,8
8400000,33.0,1,9
17500000,74.6,3,7
20500000,56.4,3,9
35141925,81.3,3,23
18350000,74.5,3,12
18776000,29.6,1,47
9500000,35.0,1,6
58000000,156.0,4,18
12500000,54.4,3,1
16000000,61.0,3,4
8637246,27.4,1,9
96443062,132.1,4,22
130000000,204.6,5,29
20000000,77.2,3,4
14500000,54.0,2,12
31138479,99.0,3,5
9990000,34.3,1,9
31000000,96.0,3,6
128000000,170.0,5,19
18500000,33.5,2,10
10500000,56.0,2,2
34000000,80.0,2,21
12249000,57.0,1,12
9800000,52.0,2,7
40427100,63.34,1,9
9200000,35.0,1,2
4800000,16.0,1,2
13210883,35.3,1,24
7700000,42.2,1,4
19000000,77.4,3,6
8343076,24.2,1,13
11500000,30.0,1,4
9999990,52.8,2,2
328000000,305.0,6,2
14500000,39.7,1,15
11391184,38.38,1,11
8200000,41.63,1,2
10006527,33.0,1,4
44849432,104.8,3,9
35644000,76.0,2,39
63100000,154.4,3,3
20900000,35.0,1,3
5250000,18.0,1,8
16390000,44.8,2,4
20700000,110.0,4,16
11800000,33.2,1,9
5800000,38.5,1,17
9390000,38.1,1,11
9000000,45.0,2,4
112455200,114.4,2,3
9138470,28.8,1,14
8650000,50.3,2,1
21646946,68.87,3,10
8000000,33.0,1,4
40500000,90.0,3,17
12000000,38.5,1,16
45530000,96.22,3,17
33000000,62.0,2,2
38100000,110.5,4,17
18389487,71.7,3,10
14200000,58.4,2,8
16709040,41.4,1,4
16300000,69.0,2,7
17200000,53.6,2,6
8100000,66.2,2,16
23000000,93.5,3,18
21200000,88.0,2,19
30000000,67.0,2,35
13500000,53.5,2,2
15500000,54.0,2,3
12999000,37.1,2,4
7500000,33.0,1,9
8300000,62.0,2,9
15299000,45.0,2,11
23800000,88.0,3,1
14740159,39.0,1,46
52334100,115.02,3,39
34500000,81.9,2,2
23593892,73.0,2,5
17500000,74.4,3,12
11500000,44.4,2,6
119999000,129.0,3,8
24400000,100.0,4,9
33000000,80.0,2,18
13000000,45.2,2,3
